Scheda,Penetrazione_pct,IndicatoreA,IndicatoreB,TauB,Concordi,Discordi,DiscriminaA,DiscriminaB
CER_0_7_0,100,MinMax_pro,MinMax_pro,1,NaN,NaN,0,0
CER_0_7_0,100,MinMax_pro,MinMax_con,NaN,NaN,NaN,0,0
CER_0_7_0,100,MinMax_pro,QoS_orig,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,QoS_new,NaN,NaN,NaN,0,0
CER_0_7_0,100,MinMax_pro,EI_orig,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,EI_new,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,Jain,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,Gini,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,FairnessIndex,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,Sigma,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,QuoteNulle,NaN,NaN,NaN,0,0
CER_0_7_0,100,MinMax_pro,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_pro,VAN_min_EUR,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,MinMax_pro,NaN,NaN,NaN,0,0
CER_0_7_0,100,MinMax_con,MinMax_con,1,NaN,NaN,0,0
CER_0_7_0,100,MinMax_con,QoS_orig,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,QoS_new,NaN,NaN,NaN,0,0
CER_0_7_0,100,MinMax_con,EI_orig,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,EI_new,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,Jain,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,Gini,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,FairnessIndex,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,Sigma,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,QuoteNulle,NaN,NaN,NaN,0,0
CER_0_7_0,100,MinMax_con,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_0_7_0,100,MinMax_con,VAN_min_EUR,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_orig,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,QoS_orig,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,QoS_orig,QoS_orig,1,NaN,NaN,1,1
CER_0_7_0,100,QoS_orig,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,QoS_orig,EI_orig,0.89916,113,6,1,1
CER_0_7_0,100,QoS_orig,EI_new,-0.428571,34,85,1,1
CER_0_7_0,100,QoS_orig,Jain,1,119,0,1,1
CER_0_7_0,100,QoS_orig,Gini,0.89916,113,6,1,1
CER_0_7_0,100,QoS_orig,FairnessIndex,0.0252101,61,58,1,1
CER_0_7_0,100,QoS_orig,Sigma,-0.00840336,59,60,1,1
CER_0_7_0,100,QoS_orig,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,QoS_orig,EccessoMax_EUR,-0.142857,51,68,1,1
CER_0_7_0,100,QoS_orig,CoalizioniInstabili,0.0465383,51,46,1,1
CER_0_7_0,100,QoS_orig,ForzaIncentivante,-0.89916,6,113,1,1
CER_0_7_0,100,QoS_orig,AllineamentoVirtu,0.495798,89,30,1,1
CER_0_7_0,100,QoS_orig,ForzaIncentivante_lordo,-0.882353,7,112,1,1
CER_0_7_0,100,QoS_orig,AllineamentoVirtu_lordo,0.478992,88,31,1,1
CER_0_7_0,100,QoS_orig,VAN_min_EUR,0.798319,107,12,1,1
CER_0_7_0,100,QoS_new,MinMax_pro,NaN,NaN,NaN,0,0
CER_0_7_0,100,QoS_new,MinMax_con,NaN,NaN,NaN,0,0
CER_0_7_0,100,QoS_new,QoS_orig,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,QoS_new,1,NaN,NaN,0,0
CER_0_7_0,100,QoS_new,EI_orig,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,EI_new,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,Jain,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,Gini,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,FairnessIndex,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,Sigma,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,QuoteNulle,NaN,NaN,NaN,0,0
CER_0_7_0,100,QoS_new,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_0_7_0,100,QoS_new,VAN_min_EUR,NaN,NaN,NaN,0,1
CER_0_7_0,100,EI_orig,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,EI_orig,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,EI_orig,QoS_orig,0.89916,113,6,1,1
CER_0_7_0,100,EI_orig,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,EI_orig,EI_orig,1,NaN,NaN,1,1
CER_0_7_0,100,EI_orig,EI_new,-0.462185,32,87,1,1
CER_0_7_0,100,EI_orig,Jain,0.89916,113,6,1,1
CER_0_7_0,100,EI_orig,Gini,1,119,0,1,1
CER_0_7_0,100,EI_orig,FairnessIndex,0.092437,65,54,1,1
CER_0_7_0,100,EI_orig,Sigma,0.0588235,63,56,1,1
CER_0_7_0,100,EI_orig,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,EI_orig,EccessoMax_EUR,-0.0756303,55,64,1,1
CER_0_7_0,100,EI_orig,CoalizioniInstabili,0.121,55,42,1,1
CER_0_7_0,100,EI_orig,ForzaIncentivante,-1,0,119,1,1
CER_0_7_0,100,EI_orig,AllineamentoVirtu,0.394958,83,36,1,1
CER_0_7_0,100,EI_orig,ForzaIncentivante_lordo,-0.983193,1,118,1,1
CER_0_7_0,100,EI_orig,AllineamentoVirtu_lordo,0.378151,82,37,1,1
CER_0_7_0,100,EI_orig,VAN_min_EUR,0.89916,113,6,1,1
CER_0_7_0,100,EI_new,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,EI_new,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,EI_new,QoS_orig,-0.428571,34,85,1,1
CER_0_7_0,100,EI_new,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,EI_new,EI_orig,-0.462185,32,87,1,1
CER_0_7_0,100,EI_new,EI_new,1,NaN,NaN,1,1
CER_0_7_0,100,EI_new,Jain,-0.428571,34,85,1,1
CER_0_7_0,100,EI_new,Gini,-0.462185,32,87,1,1
CER_0_7_0,100,EI_new,FairnessIndex,0.176471,70,49,1,1
CER_0_7_0,100,EI_new,Sigma,0.210084,72,47,1,1
CER_0_7_0,100,EI_new,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,EI_new,EccessoMax_EUR,0.378151,82,37,1,1
CER_0_7_0,100,EI_new,CoalizioniInstabili,0.251307,62,35,1,1
CER_0_7_0,100,EI_new,ForzaIncentivante,0.462185,87,32,1,1
CER_0_7_0,100,EI_new,AllineamentoVirtu,-0.0252101,58,61,1,1
CER_0_7_0,100,EI_new,ForzaIncentivante_lordo,0.478992,88,31,1,1
CER_0_7_0,100,EI_new,AllineamentoVirtu_lordo,0.0252101,61,58,1,1
CER_0_7_0,100,EI_new,VAN_min_EUR,-0.428571,34,85,1,1
CER_0_7_0,100,Jain,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,Jain,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,Jain,QoS_orig,1,119,0,1,1
CER_0_7_0,100,Jain,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,Jain,EI_orig,0.89916,113,6,1,1
CER_0_7_0,100,Jain,EI_new,-0.428571,34,85,1,1
CER_0_7_0,100,Jain,Jain,1,NaN,NaN,1,1
CER_0_7_0,100,Jain,Gini,0.89916,113,6,1,1
CER_0_7_0,100,Jain,FairnessIndex,0.0252101,61,58,1,1
CER_0_7_0,100,Jain,Sigma,-0.00840336,59,60,1,1
CER_0_7_0,100,Jain,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,Jain,EccessoMax_EUR,-0.142857,51,68,1,1
CER_0_7_0,100,Jain,CoalizioniInstabili,0.0465383,51,46,1,1
CER_0_7_0,100,Jain,ForzaIncentivante,-0.89916,6,113,1,1
CER_0_7_0,100,Jain,AllineamentoVirtu,0.495798,89,30,1,1
CER_0_7_0,100,Jain,ForzaIncentivante_lordo,-0.882353,7,112,1,1
CER_0_7_0,100,Jain,AllineamentoVirtu_lordo,0.478992,88,31,1,1
CER_0_7_0,100,Jain,VAN_min_EUR,0.798319,107,12,1,1
CER_0_7_0,100,Gini,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,Gini,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,Gini,QoS_orig,0.89916,113,6,1,1
CER_0_7_0,100,Gini,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,Gini,EI_orig,1,119,0,1,1
CER_0_7_0,100,Gini,EI_new,-0.462185,32,87,1,1
CER_0_7_0,100,Gini,Jain,0.89916,113,6,1,1
CER_0_7_0,100,Gini,Gini,1,NaN,NaN,1,1
CER_0_7_0,100,Gini,FairnessIndex,0.092437,65,54,1,1
CER_0_7_0,100,Gini,Sigma,0.0588235,63,56,1,1
CER_0_7_0,100,Gini,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,Gini,EccessoMax_EUR,-0.0756303,55,64,1,1
CER_0_7_0,100,Gini,CoalizioniInstabili,0.121,55,42,1,1
CER_0_7_0,100,Gini,ForzaIncentivante,-1,0,119,1,1
CER_0_7_0,100,Gini,AllineamentoVirtu,0.394958,83,36,1,1
CER_0_7_0,100,Gini,ForzaIncentivante_lordo,-0.983193,1,118,1,1
CER_0_7_0,100,Gini,AllineamentoVirtu_lordo,0.378151,82,37,1,1
CER_0_7_0,100,Gini,VAN_min_EUR,0.89916,113,6,1,1
CER_0_7_0,100,FairnessIndex,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,FairnessIndex,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,FairnessIndex,QoS_orig,0.0252101,61,58,1,1
CER_0_7_0,100,FairnessIndex,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,FairnessIndex,EI_orig,0.092437,65,54,1,1
CER_0_7_0,100,FairnessIndex,EI_new,0.176471,70,49,1,1
CER_0_7_0,100,FairnessIndex,Jain,0.0252101,61,58,1,1
CER_0_7_0,100,FairnessIndex,Gini,0.092437,65,54,1,1
CER_0_7_0,100,FairnessIndex,FairnessIndex,1,NaN,NaN,1,1
CER_0_7_0,100,FairnessIndex,Sigma,0.966387,117,2,1,1
CER_0_7_0,100,FairnessIndex,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,FairnessIndex,EccessoMax_EUR,0.697479,101,18,1,1
CER_0_7_0,100,FairnessIndex,CoalizioniInstabili,0.791151,91,6,1,1
CER_0_7_0,100,FairnessIndex,ForzaIncentivante,-0.092437,54,65,1,1
CER_0_7_0,100,FairnessIndex,AllineamentoVirtu,0.159664,69,50,1,1
CER_0_7_0,100,FairnessIndex,ForzaIncentivante_lordo,-0.0756303,55,64,1,1
CER_0_7_0,100,FairnessIndex,AllineamentoVirtu_lordo,0.176471,70,49,1,1
CER_0_7_0,100,FairnessIndex,VAN_min_EUR,0.092437,65,54,1,1
CER_0_7_0,100,Sigma,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,Sigma,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,Sigma,QoS_orig,-0.00840336,59,60,1,1
CER_0_7_0,100,Sigma,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,Sigma,EI_orig,0.0588235,63,56,1,1
CER_0_7_0,100,Sigma,EI_new,0.210084,72,47,1,1
CER_0_7_0,100,Sigma,Jain,-0.00840336,59,60,1,1
CER_0_7_0,100,Sigma,Gini,0.0588235,63,56,1,1
CER_0_7_0,100,Sigma,FairnessIndex,0.966387,117,2,1,1
CER_0_7_0,100,Sigma,Sigma,1,NaN,NaN,1,1
CER_0_7_0,100,Sigma,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,Sigma,EccessoMax_EUR,0.663866,99,20,1,1
CER_0_7_0,100,Sigma,CoalizioniInstabili,0.753921,89,8,1,1
CER_0_7_0,100,Sigma,ForzaIncentivante,-0.0588235,56,63,1,1
CER_0_7_0,100,Sigma,AllineamentoVirtu,0.193277,71,48,1,1
CER_0_7_0,100,Sigma,ForzaIncentivante_lordo,-0.0420168,57,62,1,1
CER_0_7_0,100,Sigma,AllineamentoVirtu_lordo,0.210084,72,47,1,1
CER_0_7_0,100,Sigma,VAN_min_EUR,0.0588235,63,56,1,1
CER_0_7_0,100,QuoteNulle,MinMax_pro,NaN,NaN,NaN,0,0
CER_0_7_0,100,QuoteNulle,MinMax_con,NaN,NaN,NaN,0,0
CER_0_7_0,100,QuoteNulle,QoS_orig,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,QoS_new,NaN,NaN,NaN,0,0
CER_0_7_0,100,QuoteNulle,EI_orig,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,EI_new,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,Jain,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,Gini,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,FairnessIndex,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,Sigma,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,QuoteNulle,1,NaN,NaN,0,0
CER_0_7_0,100,QuoteNulle,EccessoMax_EUR,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,CoalizioniInstabili,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,ForzaIncentivante,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,AllineamentoVirtu,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,ForzaIncentivante_lordo,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,AllineamentoVirtu_lordo,NaN,NaN,NaN,0,1
CER_0_7_0,100,QuoteNulle,VAN_min_EUR,NaN,NaN,NaN,0,1
CER_0_7_0,100,EccessoMax_EUR,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,EccessoMax_EUR,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,EccessoMax_EUR,QoS_orig,-0.142857,51,68,1,1
CER_0_7_0,100,EccessoMax_EUR,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,EccessoMax_EUR,EI_orig,-0.0756303,55,64,1,1
CER_0_7_0,100,EccessoMax_EUR,EI_new,0.378151,82,37,1,1
CER_0_7_0,100,EccessoMax_EUR,Jain,-0.142857,51,68,1,1
CER_0_7_0,100,EccessoMax_EUR,Gini,-0.0756303,55,64,1,1
CER_0_7_0,100,EccessoMax_EUR,FairnessIndex,0.697479,101,18,1,1
CER_0_7_0,100,EccessoMax_EUR,Sigma,0.663866,99,20,1,1
CER_0_7_0,100,EccessoMax_EUR,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,EccessoMax_EUR,EccessoMax_EUR,1,NaN,NaN,1,1
CER_0_7_0,100,EccessoMax_EUR,CoalizioniInstabili,0.809767,92,5,1,1
CER_0_7_0,100,EccessoMax_EUR,ForzaIncentivante,0.0756303,64,55,1,1
CER_0_7_0,100,EccessoMax_EUR,AllineamentoVirtu,0.0252101,61,58,1,1
CER_0_7_0,100,EccessoMax_EUR,ForzaIncentivante_lordo,0.0588235,63,56,1,1
CER_0_7_0,100,EccessoMax_EUR,AllineamentoVirtu_lordo,0.0420168,62,57,1,1
CER_0_7_0,100,EccessoMax_EUR,VAN_min_EUR,-0.00840336,59,60,1,1
CER_0_7_0,100,CoalizioniInstabili,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,CoalizioniInstabili,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,CoalizioniInstabili,QoS_orig,0.0465383,51,46,1,1
CER_0_7_0,100,CoalizioniInstabili,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,CoalizioniInstabili,EI_orig,0.121,55,42,1,1
CER_0_7_0,100,CoalizioniInstabili,EI_new,0.251307,62,35,1,1
CER_0_7_0,100,CoalizioniInstabili,Jain,0.0465383,51,46,1,1
CER_0_7_0,100,CoalizioniInstabili,Gini,0.121,55,42,1,1
CER_0_7_0,100,CoalizioniInstabili,FairnessIndex,0.791151,91,6,1,1
CER_0_7_0,100,CoalizioniInstabili,Sigma,0.753921,89,8,1,1
CER_0_7_0,100,CoalizioniInstabili,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,CoalizioniInstabili,EccessoMax_EUR,0.809767,92,5,1,1
CER_0_7_0,100,CoalizioniInstabili,CoalizioniInstabili,1,NaN,NaN,1,1
CER_0_7_0,100,CoalizioniInstabili,ForzaIncentivante,-0.121,42,55,1,1
CER_0_7_0,100,CoalizioniInstabili,AllineamentoVirtu,0.15823,57,40,1,1
CER_0_7_0,100,CoalizioniInstabili,ForzaIncentivante_lordo,-0.139615,41,56,1,1
CER_0_7_0,100,CoalizioniInstabili,AllineamentoVirtu_lordo,0.214076,60,37,1,1
CER_0_7_0,100,CoalizioniInstabili,VAN_min_EUR,0.195461,59,38,1,1
CER_0_7_0,100,ForzaIncentivante,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,ForzaIncentivante,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,ForzaIncentivante,QoS_orig,-0.89916,6,113,1,1
CER_0_7_0,100,ForzaIncentivante,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,ForzaIncentivante,EI_orig,-1,0,119,1,1
CER_0_7_0,100,ForzaIncentivante,EI_new,0.462185,87,32,1,1
CER_0_7_0,100,ForzaIncentivante,Jain,-0.89916,6,113,1,1
CER_0_7_0,100,ForzaIncentivante,Gini,-1,0,119,1,1
CER_0_7_0,100,ForzaIncentivante,FairnessIndex,-0.092437,54,65,1,1
CER_0_7_0,100,ForzaIncentivante,Sigma,-0.0588235,56,63,1,1
CER_0_7_0,100,ForzaIncentivante,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,ForzaIncentivante,EccessoMax_EUR,0.0756303,64,55,1,1
CER_0_7_0,100,ForzaIncentivante,CoalizioniInstabili,-0.121,42,55,1,1
CER_0_7_0,100,ForzaIncentivante,ForzaIncentivante,1,NaN,NaN,1,1
CER_0_7_0,100,ForzaIncentivante,AllineamentoVirtu,-0.394958,36,83,1,1
CER_0_7_0,100,ForzaIncentivante,ForzaIncentivante_lordo,0.983193,118,1,1,1
CER_0_7_0,100,ForzaIncentivante,AllineamentoVirtu_lordo,-0.378151,37,82,1,1
CER_0_7_0,100,ForzaIncentivante,VAN_min_EUR,-0.89916,6,113,1,1
CER_0_7_0,100,AllineamentoVirtu,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,AllineamentoVirtu,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,AllineamentoVirtu,QoS_orig,0.495798,89,30,1,1
CER_0_7_0,100,AllineamentoVirtu,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,AllineamentoVirtu,EI_orig,0.394958,83,36,1,1
CER_0_7_0,100,AllineamentoVirtu,EI_new,-0.0252101,58,61,1,1
CER_0_7_0,100,AllineamentoVirtu,Jain,0.495798,89,30,1,1
CER_0_7_0,100,AllineamentoVirtu,Gini,0.394958,83,36,1,1
CER_0_7_0,100,AllineamentoVirtu,FairnessIndex,0.159664,69,50,1,1
CER_0_7_0,100,AllineamentoVirtu,Sigma,0.193277,71,48,1,1
CER_0_7_0,100,AllineamentoVirtu,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,AllineamentoVirtu,EccessoMax_EUR,0.0252101,61,58,1,1
CER_0_7_0,100,AllineamentoVirtu,CoalizioniInstabili,0.15823,57,40,1,1
CER_0_7_0,100,AllineamentoVirtu,ForzaIncentivante,-0.394958,36,83,1,1
CER_0_7_0,100,AllineamentoVirtu,AllineamentoVirtu,1,NaN,NaN,1,1
CER_0_7_0,100,AllineamentoVirtu,ForzaIncentivante_lordo,-0.378151,37,82,1,1
CER_0_7_0,100,AllineamentoVirtu,AllineamentoVirtu_lordo,0.94958,116,3,1,1
CER_0_7_0,100,AllineamentoVirtu,VAN_min_EUR,0.294118,77,42,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,ForzaIncentivante_lordo,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,ForzaIncentivante_lordo,QoS_orig,-0.882353,7,112,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,ForzaIncentivante_lordo,EI_orig,-0.983193,1,118,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,EI_new,0.478992,88,31,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,Jain,-0.882353,7,112,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,Gini,-0.983193,1,118,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,FairnessIndex,-0.0756303,55,64,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,Sigma,-0.0420168,57,62,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,ForzaIncentivante_lordo,EccessoMax_EUR,0.0588235,63,56,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,CoalizioniInstabili,-0.139615,41,56,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,ForzaIncentivante,0.983193,118,1,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,AllineamentoVirtu,-0.378151,37,82,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,ForzaIncentivante_lordo,1,NaN,NaN,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,AllineamentoVirtu_lordo,-0.361345,38,81,1,1
CER_0_7_0,100,ForzaIncentivante_lordo,VAN_min_EUR,-0.915966,5,114,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,AllineamentoVirtu_lordo,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,AllineamentoVirtu_lordo,QoS_orig,0.478992,88,31,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,AllineamentoVirtu_lordo,EI_orig,0.378151,82,37,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,EI_new,0.0252101,61,58,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,Jain,0.478992,88,31,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,Gini,0.378151,82,37,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,FairnessIndex,0.176471,70,49,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,Sigma,0.210084,72,47,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,AllineamentoVirtu_lordo,EccessoMax_EUR,0.0420168,62,57,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,CoalizioniInstabili,0.214076,60,37,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,ForzaIncentivante,-0.378151,37,82,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,AllineamentoVirtu,0.94958,116,3,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,ForzaIncentivante_lordo,-0.361345,38,81,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,AllineamentoVirtu_lordo,1,NaN,NaN,1,1
CER_0_7_0,100,AllineamentoVirtu_lordo,VAN_min_EUR,0.310924,78,41,1,1
CER_0_7_0,100,VAN_min_EUR,MinMax_pro,NaN,NaN,NaN,1,0
CER_0_7_0,100,VAN_min_EUR,MinMax_con,NaN,NaN,NaN,1,0
CER_0_7_0,100,VAN_min_EUR,QoS_orig,0.798319,107,12,1,1
CER_0_7_0,100,VAN_min_EUR,QoS_new,NaN,NaN,NaN,1,0
CER_0_7_0,100,VAN_min_EUR,EI_orig,0.89916,113,6,1,1
CER_0_7_0,100,VAN_min_EUR,EI_new,-0.428571,34,85,1,1
CER_0_7_0,100,VAN_min_EUR,Jain,0.798319,107,12,1,1
CER_0_7_0,100,VAN_min_EUR,Gini,0.89916,113,6,1,1
CER_0_7_0,100,VAN_min_EUR,FairnessIndex,0.092437,65,54,1,1
CER_0_7_0,100,VAN_min_EUR,Sigma,0.0588235,63,56,1,1
CER_0_7_0,100,VAN_min_EUR,QuoteNulle,NaN,NaN,NaN,1,0
CER_0_7_0,100,VAN_min_EUR,EccessoMax_EUR,-0.00840336,59,60,1,1
CER_0_7_0,100,VAN_min_EUR,CoalizioniInstabili,0.195461,59,38,1,1
CER_0_7_0,100,VAN_min_EUR,ForzaIncentivante,-0.89916,6,113,1,1
CER_0_7_0,100,VAN_min_EUR,AllineamentoVirtu,0.294118,77,42,1,1
CER_0_7_0,100,VAN_min_EUR,ForzaIncentivante_lordo,-0.915966,5,114,1,1
CER_0_7_0,100,VAN_min_EUR,AllineamentoVirtu_lordo,0.310924,78,41,1,1
CER_0_7_0,100,VAN_min_EUR,VAN_min_EUR,1,NaN,NaN,1,1
CER_1_6_0,85.71,MinMax_pro,MinMax_pro,1,NaN,NaN,0,0
CER_1_6_0,85.71,MinMax_pro,MinMax_con,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,MinMax_pro,QoS_orig,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,QoS_new,NaN,NaN,NaN,0,0
CER_1_6_0,85.71,MinMax_pro,EI_orig,NaN,NaN,NaN,0,1
CER_1_6_0,85.71,MinMax_pro,EI_new,NaN,NaN,NaN,0,1
